DateTime,P_Neg,P_Neu,P_Pos,P_Comp,Price
2017-11-07 21:00:00,0.03674879724668774,0.8820719173072893,0.08017219552026425,0.09217586682788192,7074.47
2017-11-07 22:00:00,0.03775349967168964,0.8696777064540192,0.09051041317910984,0.09979682403577497,7078.19
2017-11-07 23:00:00,0.038301038256101955,0.8752048448450013,0.08544532894108535,0.09530913401717339,7112.74
2017-11-08 00:00:00,0.04199748851324137,0.866832077556671,0.08794366718701963,0.09146777819716788,7086.68
2017-11-08 01:00:00,0.0502753907465376,0.8614484371151775,0.0874890626364504,0.08133702946652192,7296.87
2017-11-08 02:00:00,0.05282196059570124,0.8649851056219056,0.08114340151155289,0.06497724135549869,7312.77
2017-11-08 03:00:00,0.04941595226404853,0.8561929664087337,0.09309648359945207,0.10460377195338826,7357.34
2017-11-08 04:00:00,0.05594496841093436,0.8614790800760882,0.08181681099098177,0.06608450657779703,7358.13
2017-11-08 05:00:00,0.053679389407047785,0.8581645033002355,0.08815381690603859,0.07798396778747951,7402.09
2017-11-08 06:00:00,0.038124607470907255,0.8766174519028235,0.08525270512798902,0.10572855014347489,7412.62
2017-11-08 07:00:00,0.04970217682175476,0.8503186023182243,0.09997757251244185,0.10961223491479823,7364.62
2017-11-08 08:00:00,0.040855181773558166,0.8645233359844945,0.09462113953313765,0.11950246985508263,7386.44
2017-11-08 09:00:00,0.04384387209051806,0.8583563627394543,0.09701405171156628,0.10591549471538342,7363.68
2017-11-08 10:00:00,0.042615491572085586,0.87683952755297,0.08019277546328363,0.07523782525425722,7363.09
2017-11-08 11:00:00,0.06220182389202089,0.8546164128510423,0.08317811554665805,0.056345682667064446,7462.54
2017-11-08 12:00:00,0.04108723674506054,0.8725228336545916,0.08609250594863986,0.10048501009112813,7467.79
2017-11-08 13:00:00,0.03584258403948772,0.8711760723129359,0.09274976694636713,0.1251725500628505,7486.97
2017-11-08 14:00:00,0.031323762686784655,0.8725052501599999,0.09574158993699909,0.13740646991556865,7505.69
2017-11-08 15:00:00,0.036674170389924966,0.8790211756264195,0.08353605499446323,0.1028223190266882,7498.89
2017-11-08 16:00:00,0.03369306105942354,0.8830246496131126,0.08294107703510599,0.10281141265464477,7476.0
2017-11-08 17:00:00,0.0581665343734497,0.8574146768790046,0.08416056276828984,0.07647292940870458,7721.98
2017-11-08 18:00:00,0.08804657673839701,0.8323144324797598,0.07924807262926452,0.013455573658367888,7316.73
2017-11-08 19:00:00,0.095390017054559,0.8227258881762018,0.0812465103493622,-0.008440831394271426,7248.03
2017-11-08 20:00:00,0.0887113489867331,0.829354407241129,0.08038707410534296,0.006495691058510493,7259.95
2017-11-08 21:00:00,0.07521445956372494,0.8417568645638478,0.08059593344344876,0.027188981238553196,7258.54
2017-11-08 22:00:00,0.07679870972641602,0.8475996313007197,0.07376534571364728,0.01918956707958089,7397.59
2017-11-08 23:00:00,0.07175330500594843,0.8432661893721415,0.0814033164278611,0.035202487151291026,7467.97
2017-11-09 00:00:00,0.06471943281944244,0.8410088330999135,0.09196490043127387,0.06929309609134368,7355.88
2017-11-09 01:00:00,0.061791073058114064,0.8395084692413174,0.0949502556165818,0.08492575914622291,7407.16
2017-11-09 02:00:00,0.07009474565418547,0.8382498740005396,0.08989565456290778,0.0596743803323087,7381.75
2017-11-09 03:00:00,0.06828916732635323,0.8455823163560775,0.0858799790092054,0.05426391309688083,7345.08
2017-11-09 04:00:00,0.05214386812481537,0.8533181011905226,0.09308107329844409,0.10156821870774399,7337.15
2017-11-09 05:00:00,0.05014448667080753,0.8490810177416158,0.09875021944964933,0.10606551552629935,7380.92
2017-11-09 06:00:00,0.06260340081173282,0.8313307732637937,0.10582446520999932,0.10869114062157768,7369.83
2017-11-09 07:00:00,0.061601392187724986,0.8434734553582848,0.09438526283702126,0.08425018851476966,7377.58
2017-11-09 08:00:00,0.05437755675732412,0.8508386358999732,0.09480994325131178,0.09508923246255356,7233.53
